time,code,class,duration
64.823,Random bump,1,
141.644,Single antennal touch,2,
167.596,Random bump,1,
242.841,Single antennal touch,2,
367.219,Single antennal touch,2,
401.631,Random bump,1,
530.102,Single antennal touch,2,
1858.419,END,0,
