time,code,class,duration
125.995,Random bump,1,
154.196,Random bump,1,
280.073,Random bump,1,
467.891,Random bump,1,
501.732,Single antennal touch,2,
517.875,Single antennal touch,2,
522.228,Single antennal touch,2,
811.908,Single antennal touch,2,
1050.339,Single antennal touch,2,
1667.163,Random bump,1,
1708.208,Random bump,1,
1799.787,Single antennal touch,2,
1812.276,Random bump,1,
1841.254,END,0,
