time,code,class,duration
312.489,Random bump,1,
314.282,Random bump,1,
316.076,Single antennal touch,2,
327.302,Single antennal touch,2,
343.943,Single antennal touch,2,
1216.605,Random bump,1,
1255.16,Random bump,1,
1270.116,head-to-head-interaction,6,6.3659999999999854
1478.876,Random bump,1,
1494.729,Single antennal touch,2,
1512.66,Single antennal touch,2,
1526.769,Single antennal touch,2,
1599.473,Random bump,1,
1817.874,END,0,
