time,code,class,duration
762.954,Avoidance,5,
767.806,Single antennal touch,2,
775.137,Single antennal touch,2,
796.234,Single antennal touch,2,
1116.207,Avoidance,5,
1283.699,Single antennal touch,2,
1679.464,Single antennal touch,2,
1697.994,Avoidance,5,
1700.089,Single antennal touch,2,
1706.433,Random bump,1,
1714.634,Single antennal touch,2,
1720.479,head-to-head-interaction,6,5.116999999999962
1734.131,Single antennal touch,2,
1858.158,END,0,
