time,code,class,duration
11.861,Single antennal touch,2,
22.879,Single antennal touch,2,
106.845,Random bump,1,
318.382,Random bump,1,
322.465,Random bump,1,
336.283,Random bump,1,
820.955,Single antennal touch,2,
870.908,Single antennal touch,2,
915.379,Single antennal touch,2,
919.467,Single antennal touch,2,
1524.869,Random bump,1,
1536.622,Single antennal touch,2,
1540.848,Single antennal touch,2,
1579.203,Random bump,1,
1598.635,Random bump,1,
1838.94,END,0,
