time,code,class,duration
316.575,Single antennal touch,2,
324.378,Single antennal touch,2,
488.049,Random bump,1,
863.373,Random bump,1,
879.323,Random bump,1,
920.807,Single antennal touch,2,
927.25,Single antennal touch,2,
941.802,Random bump,1,
958.375,Single antennal touch,2,
1818.004,END,0,
