time,code,class,duration
981.506,Random bump,1,
990.973,Random bump,1,
1035.008,head-to-head-interaction,6,6.383000000000038
1054.706,Random bump,1,
1064.941,Single antennal touch,2,
1268.962,Single antennal touch,2,
1274.079,Random bump,1,
1284.838,Single antennal touch,2,
1780.869,Single antennal touch,2,
1793.687,Random bump,1,
1806.608,head-to-head-interaction,6,14.135999999999967
1829.679,END,0,
